CLIENT_ID;RENTA;USO_SMS;DEUDA_ANT;MIN_CALLCENTER;ANTIGUEDAD;USO_MB;DEUDA_ACT;USO_APP;MIN_ENT_3M;MIN_SAL_3M;CHURN
982;49.93056405;49.15145173;50.54696604;53.36198776;48;52.94523695;;;51.02375921;51.76242425;0
983;49.29780795;49.17528462;49.59544153;48.85665886;50;51.01349028;;;49.28181104;49.62137296;2
984;53.00317423;50.93706385;49.78498948;52.06623084;50;51.20279561;;;48.76898357;48.81379869;1
985;50.84694708;50.90491196;49.28032225;50.25463652;49;46.94174847;;;50.61847525;52.20258294;1
986;52.25114538;49.47084511;50.66649825;47.57392789;49;51.08558008;;;52.24525022;47.58139888;0
987;52.43383895;49.75773324;50.38176339;50.4758012;51;48.23974175;;;48.45968213;49.17286998;0
988;50.27193036;51.51532634;52.28480208;48.09082669;51;49.4304966;;;51.47000273;47.5185642;0
989;54.2285909;51.16826623;49.23576072;50.56079133;49;47.5855458;49.19279079;;50.82413764;52.45477471;1
990;50.91529586;49.35343671;50.99266713;46.97683295;47;47.71339045;48.91146901;;51.30519754;51.9486946;0
991;48.66619324;50.95287505;47.89023468;51.79944589;55;50.90530424;49.73312661;;47.0167037;46.97178639;1
992;49.0736671;52.50552007;50.23891738;48.71333966;52;49.76431357;48.65883195;;48.30934849;49.09823627;1
993;49.72684764;51.48041697;49.00986315;49.6440166;49;49.33719952;49.93248778;;51.66436353;50.71210887;2
994;51.18660894;49.54143053;49.24854302;49.67710013;51;49.35426098;49.10860248;;48.9267232;50.3332253;1
995;50.75894344;49.32385664;49.66777686;47.8549675;49;46.72012369;48.56465957;;50.78694388;53.17829976;2
996;51.59650101;48.88414566;51.17057415;48.12304132;49;49.53104059;50.09559329;;52.80145149;49.33382515;0
997;49.53713491;50.14153623;48.07326972;47.62877237;50;52.69781392;49.82442169;;46.74604063;51.65213169;2
998;49.84132921;50.97208212;48.91901335;48.9300167;50;51.98789383;51.84872081;;49.54480372;48.2923316;1
999;53.36291844;49.95824434;50.23771342;48.49731959;48;48.79454135;48.33540089;;51.22816333;52.90377786;1
1000;52.37586321;49.9642531;50.09562634;52.29582947;50;48.53295474;48.47432701;;50.37635794;49.52570713;1
1001;48.12693342;50.30530503;48.97901519;48.59780575;50;50.56698177;50.48106228;;47.95961485;51.00694685;2
1002;50.77180976;50.87809383;49.3766931;51.47025556;50;48.46251886;48.82465346;;49.47139467;53.1852893;0
1003;50.8333118;50.00826802;50.10189621;47.79374047;49;47.97773368;49.51799599;;50.59837586;52.46649326;2
1004;48.28015494;49.09575008;52.7941128;47.62510143;51;45.72533394;49.34153578;;50.02196637;53.18349541;2
1005;51.62981071;49.31681789;49.81450472;49.9224143;47;51.08853639;50.14785765;;52.53877986;48.50968738;2
1006;49.01780933;50.65517;48.58101473;48.46235109;50;49.8338949;49.34838999;;50.55455725;51.13484307;2
1007;51.14909156;50.10601757;50.36250964;48.45950898;50;48.80423757;50.60447366;;50.78599108;50.30984597;0
1008;47.34846165;51.84871069;50.29235327;50.52908523;50;48.69372749;48.18897853;;50.16521515;51.2201072;2
1009;48.44400911;52.200588;49.21137606;49.91322481;53;52.65800335;49.08533716;;47.41445136;50.22903934;0
1010;49.57491449;46.83177597;50.20061725;47.61652651;49;51.81766621;50.7582137;;48.18619547;50.44133753;2
1011;49.95396802;51.04373209;50.06859488;48.02171113;50;52.07878495;50.9301695;;49.80956522;48.53165256;1
1012;49.51441675;49.81318025;49.53008495;48.25534408;49;50.98145993;49.82256846;;48.90405204;52.28324977;2
1013;49.02541396;48.71620878;50.19967183;48.38342737;49;51.10297003;49.06831746;;48.03527647;52.69852514;2
1014;48.68068716;50.55009834;50.17406757;49.5662627;52;50.05782731;51.13197941;;48.01656168;48.74560994;1
1015;51.60164697;49.64756111;49.02286149;49.12491773;51;49.5729072;48.80681258;;47.89408905;51.14717559;0
1016;49.84832963;49.90752925;50.37445002;48.52954122;52;48.68259538;50.77342673;;47.0980176;50.05071506;1
1017;49.45128835;49.85143896;49.96892822;50.56773224;51;46.51966311;50.22983469;;50.90116652;50.27140037;1
1018;49.31479029;49.18809826;52.58979588;48.04101019;50;51.41222314;51.06630113;;48.40512388;50.90451816;2
1019;50.46380886;50.15465658;49.62172598;45.90149755;51;47.80634709;49.63612646;;47.91143038;53.22632564;1
1020;48.19612577;48.77686184;47.45137735;53.87079523;50;54.12875211;50.96418037;;49.70996054;51.16634548;0
1021;47.43536774;49.81082877;50.94860217;51.59609026;50;48.8186472;49.4442857;;50.54020441;49.33911542;1
1022;47.51644674;50.21856596;49.83242047;49.13087187;51;49.76452868;50.67375949;;50.69358054;50.73491968;2
1023;48.10195047;48.76264178;49.6321696;49.82321565;50;51.39294961;50.02235445;;51.0584576;49.62632687;2
1024;49.40610583;49.92172695;49.00817679;45.33143725;50;48.09349131;50.36141811;;49.06719366;53.26839698;2
1025;51.11426458;49.69255255;49.5854165;49.83649316;49;48.82359183;49.46433391;;50.87371141;50.80983111;1
1026;52.56201826;49.91405311;50.67790954;51.13134268;50;50.14423686;49.36179885;;48.82921096;52.7355712;0
1027;51.57251625;50.54385571;50.56963434;49.23171332;51;50.23535699;48.56510171;;48.11080727;48.98396819;0
1028;48.51127048;49.71303096;50.39786011;50.98075293;51;48.60702726;49.63435419;;49.25234594;49.40166669;1
1029;47.28284726;52.05927441;51.34936871;45.73340202;51;48.65084495;49.75342166;;47.61289818;51.86188913;1
1030;48.20720337;51.80867896;51.14657982;54.04503975;49;52.56722614;49.32014366;;48.73289468;53.16185029;0
1031;53.66483282;48.30696311;50.03742985;51.19639899;49;49.13170184;51.21557566;;47.78105196;54.49147263;0
1032;50.13606385;50.90595208;50.32318584;48.94921397;47;50.96981403;50.1966483;;49.88082711;52.2449507;2
1033;52.14359868;50.38307539;49.93834066;51.32429937;48;49.92889319;51.02852616;;50.47474818;51.67300219;0
1034;48.30006275;50.09882697;49.02386454;49.06913762;50;49.36058455;51.66169606;;50.81925359;50.81732531;2
1035;50.70446024;49.7094831;48.70953025;46.34854152;47;51.79649088;50.31321472;;48.5181099;54.84062715;2
1036;51.52579716;50.39535002;49.58191984;49.53575539;51;48.29667619;51.22964241;;47.93742205;51.4088247;0
1037;51.58988938;50.72684845;50.8547201;47.03530519;49;49.42274401;50.38309879;;50.85093236;50.72475366;0
1038;49.70504515;49.79391751;50.11498773;50.05228335;50;49.07589382;50.20667643;;50.4689964;50.8810197;0
1039;48.46157807;50.02852946;48.88107201;51.32480138;50;48.04831028;50.48192922;;50.82315456;52.7479199;2
1040;49.59750116;49.63551621;50.09021837;48.4192133;49;49.91487923;49.31846213;;50.89577103;50.74669767;2
1041;51.60889056;49.63793584;48.60451753;51.84313546;48;48.41927644;49.63507646;;51.75613398;51.52556523;0
1042;47.47335779;52.06300276;51.43123518;53.81372298;56;48.44094325;52.26788703;;50.38402196;47.05382669;1
1043;50.15852594;49.56422303;51.48218884;47.61386701;48;50.68624782;48.7544582;;49.77731907;51.25071222;2
1044;48.02195296;50.77977488;50.46345844;46.75291926;50;49.92483715;49.39052146;;50.33805761;50.39779948;2
1045;51.56368488;51.78825287;50.8279209;50.28457963;50;49.3321341;50.96578768;;50.59041635;50.81666656;0
1046;48.90090502;49.73183161;51.25215709;48.18707934;50;47.09154542;50.3565825;;50.20186792;52.17644451;2
1047;51.10731413;49.29525858;48.65288303;46.85896067;49;50.38702901;48.6074512;;51.09169251;49.70145075;0
1048;50.32596027;49.0044559;49.12388022;47.4447568;47;49.72976109;49.07823094;;51.24814272;49.99914347;2
1049;51.66765806;51.46357979;50.10755966;49.24235239;50;50.98374547;50.20532418;;50.5701835;50.23956808;0
1050;48.16222889;49.20555267;48.19575789;52.64181762;50;52.19044618;51.43106807;;48.37589852;51.6401204;0
1051;51.42316209;50.21078041;48.39463937;47.62401041;50;48.38606635;48.03218788;;48.3939542;52.76843424;1
1052;51.50603833;49.15805034;50.09741606;46.96362237;56;48.6995668;50.47902426;;45.36303781;48.78840691;0
1053;51.05406518;50.55384175;49.96664789;46.67231088;47;49.03997249;49.19912196;;50.43141918;52.9616822;0
1054;52.4551476;49.79166877;49.83088921;47.60510827;50;51.23843064;49.79429846;;51.65537341;49.34575162;2
1055;50.43876174;50.55833554;49.8428661;53.63374655;49;52.26568754;49.51208153;;50.77769419;51.31901344;0
1056;48.14187368;49.13790783;51.49083991;48.00534228;54;52.32218144;50.11363852;;46.04384821;47.36559183;1
1057;50.36843581;49.4729704;50.29461302;49.1462965;49;47.33110034;50.63116123;;50.82116491;52.54008049;2
1058;47.31860785;48.95746389;50.70192093;48.16624033;51;50.67265389;49.98839857;;49.08591771;51.85774805;2
1059;48.56442612;51.78289401;50.4094956;49.79432178;51;51.29320819;48.84128098;;48.86533119;49.88261159;2
1060;50.12098473;48.83628155;49.70677234;55.36597279;51;45.44936143;50.9247498;;51.7543085;49.74614937;1
1061;51.95767447;50.3108782;51.56110867;50.18095785;51;49.77059671;49.31737815;;48.03898354;50.12819341;1
1062;47.95335352;49.68252672;50.2002659;52.94465447;49;48.73842301;49.43684179;;52.71553454;49.12043418;2
1063;48.93327333;47.99202925;50.37134714;50.19744135;50;51.32564462;51.56528751;;48.94565458;49.63530482;2
1064;49.24673447;49.23755767;50.88721413;53.22760418;52;48.5491288;49.21262321;;49.48957131;48.71294391;1
1065;47.63215338;49.44556469;49.99457128;50.33395365;51;48.56844448;48.92484422;;50.91628161;51.49326401;2
1066;49.8362576;52.01668216;50.15824858;52.35683776;48;52.85002653;49.24204908;;48.96724459;52.12043816;0
1067;46.37103025;50.40937543;47.73612518;46.50447426;50;46.3267135;51.01221457;;49.65721471;52.16156941;1
1068;50.86957784;49.88531238;50.49896669;51.18942242;48;46.87389491;49.48581545;;50.21357632;50.98281256;1
1069;51.68244258;49.69573518;50.5484216;49.94735354;51;51.27018669;50.77745476;;48.39348411;50.07332532;0
1070;50.18030015;50.09558067;50.15485434;49.72262632;51;50.46540578;50.37107342;;49.72431228;47.83482524;1
1071;49.12915455;49.90469692;50.75244744;48.23587803;50;45.07860785;49.25042293;;50.70050371;52.96868538;2
1072;49.2998493;49.40916773;50.02209574;51.33207095;53;50.34508433;49.78212388;;47.11462951;47.93675258;1
1073;47.56634494;48.91021858;50.48230706;53.44233213;49;48.02744233;49.6202221;;51.59550423;49.93551295;1
1074;51.00507131;50.70445951;49.82115518;48.03063939;48;48.59148213;51.50770846;;51.55171982;50.77353772;2
1075;48.96789756;50.48764161;49.8106831;51.19552821;49;48.7235421;48.89428907;;52.1462318;49.90232157;2
1076;48.60297255;49.0177406;49.37584491;52.56283105;53;52.30015868;49.67159742;;46.34341873;49.62100169;0
1077;48.38702839;50.55106514;49.84484827;49.72223824;50;52.01740394;49.23510271;;48.0929029;50.36308917;2
1078;51.30531857;49.46058409;49.72696464;47.94853201;46;48.79711744;49.23932425;;51.27366246;53.20639478;0
1079;49.64760466;48.92772097;51.13783907;52.15316126;51;48.27636951;48.52022256;;49.93106306;49.66298353;1
1080;48.69982032;49.47685209;49.88179625;53.15855539;52;47.22164554;49.54858006;;50.18969345;49.14704879;1
1081;51.38758651;52.08570128;49.61459047;49.74071879;47;48.7682122;47.81716179;;50.52782224;53.03281381;0
1082;46.85323019;49.52459697;49.64362807;54.44914102;56;45.99518496;50.34855109;;51.23503693;47.74332077;1
1083;50.26677724;50.59140401;48.77072914;50.97082949;51;50.89735059;48.71204138;;49.92274938;47.05215789;1
1084;50.15561529;48.99840234;50.3382802;49.59039926;49;49.20756035;51.61819376;;51.85774507;49.36142895;1
1085;49.43943455;50.22331185;50.2502144;53.23844237;49;52.67462287;48.03544901;;50.20939716;51.81843609;0
1086;48.5811023;49.0799508;48.97376864;46.0445262;50;48.49255693;49.99904287;;48.42562188;52.70437539;1
1087;49.8984257;50.17162053;50.67520547;46.83212062;48;50.18895228;49.74292179;;48.25507867;52.15251565;2
1088;53.25321474;52.06058314;50.76852716;49.03923771;50;48.14642252;50.9486051;;49.83954902;49.84003577;0
1089;48.57973507;51.10914806;50.01467419;50.45687067;49;53.5876378;50.20411267;;48.01302319;52.53056916;0
1090;49.800705;49.31413584;50.58712285;51.81268961;51;51.66399571;49.65748383;;49.82475965;51.74538947;0
1091;50.73900692;48.93555484;49.57361068;48.43427411;48;52.35494502;48.45376818;;48.75664948;50.88134161;2
1092;52.55804608;51.61286056;50.57012274;48.28929415;51;48.83461821;48.41807159;;46.9382576;52.04427571;1
1093;48.41308662;48.80367765;50.4005633;49.14480198;51;47.24609269;49.39071618;;50.70518639;49.97809417;1
1094;50.16768659;49.05218265;50.28382963;51.2539336;51;46.87269008;50.90176364;;51.08761596;49.1087738;1
1095;50.38584123;47.83331319;50.06376143;47.13144847;48;51.64631856;49.98809001;;48.24678015;52.19061611;2
1096;50.91928897;48.73041121;48.54327583;51.98999485;52;49.69893736;50.11533663;;47.29235533;53.45240877;0
1097;49.74050059;50.47332852;51.1724749;49.81331968;51;50.02217303;50.53380153;;48.51204797;49.56063504;1
1098;52.23007055;49.49222514;49.8082401;50.7629424;49;49.0637528;49.79379434;;49.88211856;53.5879205;0
1099;51.66637047;51.07628881;49.81584576;49.19423896;50;47.32660984;49.65059325;;49.00647214;52.14751606;1
1100;52.56120492;49.58841322;50.28716404;49.5032822;47;49.20662736;49.27066507;;49.51428789;53.91025801;0
1101;50.31478196;49.73557863;49.06803767;51.21066219;47;47.50252122;49.66278228;;50.02918617;51.38393765;1
1102;49.2477186;51.07370171;49.37512686;49.6845346;49;51.73956993;51.02818919;;48.74775251;52.28910616;2
1103;52.79417118;50.97855368;48.1780177;50.734909;50;49.26700702;52.10386813;;49.72126805;50.07798625;1
1104;48.37956824;50.06388851;50.03681048;48.71089104;50;50.80080579;50.47254045;;49.43755301;49.77472198;2
1105;48.96854517;49.87547465;50.85573943;50.13319849;48;50.06862002;50.42391704;;51.31640902;50.65908657;2
1106;52.01793208;49.49937682;48.93385197;48.62329941;47;50.26632115;50.76119121;;49.20739194;53.26618006;0
1107;49.83901894;51.89684671;50.32957496;48.86889852;52;45.66224494;50.86416016;;45.93908398;54.98202053;1
1108;48.92013606;48.98105356;48.29656971;;50;49.49489572;49.55071234;;48.77578091;50.33997773;1
1109;50.73124013;50.18532039;49.71014208;;49;48.84927357;51.07024779;;51.35988155;50.13022584;0
1110;51.99578969;49.9410417;50.09796023;;50;48.42482647;50.69000672;;48.49200199;51.66847252;1
1111;49.42646761;49.75472109;51.00419199;;51;53.44114312;49.25553459;;49.11762817;50.45693785;0
1112;48.08006039;49.62787565;51.37193319;;47;54.27345776;49.72464368;;49.72291265;54.17712909;0
1113;50.58006597;49.54629493;50.2921154;;47;51.65474965;50.29207524;;49.1832808;52.25864409;2
1114;48.59999035;50.09152698;50.13151158;;49;49.01109241;48.72292367;;50.60555026;50.37625132;2
1115;50.25072152;50.30915257;50.09616534;;50;51.97286131;50.86898712;;47.78859332;51.28582929;0
1116;53.29703413;49.08914625;49.94780961;;51;47.39223323;49.79352108;;48.25491412;50.97330424;1
1117;49.76074892;49.83587424;49.88798756;50.90723529;49;49.16632449;49.92433033;;49.94378457;50.062795;1
1118;49.05392775;47.97826911;49.82146784;48.95286286;52;47.92564824;50.74853399;;48.74462949;51.50345085;0
1119;52.8487778;50.15005735;51.09896632;47.94258456;53;48.07243883;50.77703991;;47.89361627;50.99350322;0
1120;53.89131281;49.4113674;47.88446344;48.22734161;50;52.68034097;50.51166129;;47.85287445;51.48552467;0
1121;49.11734139;48.90900985;51.31361871;51.99106957;50;48.38085089;50.31157982;;51.10929597;52.27190962;2
1122;51.57761963;50.06757798;48.78402964;48.83559167;47;48.40680241;48.91750302;;51.8855014;51.94184786;0
1123;50.65728899;49.35205065;50.53704306;46.13322842;49;49.58791648;50.93227756;;52.33543531;48.67545722;0
1124;52.76727226;49.7750896;48.5647313;47.99522213;52;48.66499188;49.80634966;;47.28893768;50.38856233;0
1125;50.27554397;49.59521881;47.37972976;50.47535525;51;48.56623829;50.48110615;;49.97042899;51.311132;0
1126;54.52324386;51.07149623;51.31702016;49.48602376;50;48.16657725;49.64512806;;49.00463086;52.18457568;1
1127;52.81430808;49.52760582;51.71549885;51.25690255;51;46.25131903;49.01329634;;48.47266385;52.57624931;1
1128;51.42286752;50.43369483;50.58128501;51.48742608;50;48.53075534;48.55718055;;52.43949204;49.87894524;0
1129;50.31763288;48.73113859;48.48343436;52.47022228;48;48.15016926;51.10714629;;51.45397093;51.66060601;0
1130;50.58861325;51.99698848;50.41802138;48.44631322;48;52.14195554;50.15671144;;48.43643479;51.59257938;2
1131;51.32692531;48.85787826;48.53582888;51.1254176;49;51.18882796;51.60106955;;49.93799124;51.95086542;0
1132;50.47609484;48.07201921;49.04859429;49.54781564;52;47.92391753;52.68768882;;48.12528909;49.59146599;1
1133;47.28680707;49.94370713;49.02152042;46.47816219;51;46.30903012;49.18443713;;49.95351552;51.85672777;2
1134;49.94786544;50.96173016;50.43173604;50.09247206;51;50.65779094;48.47408877;;48.99564847;48.50874698;1
1135;49.82061968;49.84373674;47.36254587;50.13505063;50;47.55171185;50.42855991;;49.48781552;50.14213264;1
1136;49.9971195;50.76851849;51.20644587;48.5109901;48;48.83350372;50.22194561;;49.091471;50.67618839;1
1137;49.6132374;49.09880563;51.05014668;49.88424751;53;50.02274198;50.32432525;;47.89744052;48.57271306;1
1138;48.08242911;48.8671584;51.07916358;49.34299923;51;46.50090412;49.77983196;;50.68432461;52.78302646;2
1139;51.75849033;50.55024262;50.36603268;48.36209382;51;49.67756441;50.17585336;;47.29123214;50.68374722;1
1140;47.15461764;50.73683991;48.90830144;49.26976866;51;48.46101039;49.35388013;;50.02971089;52.1814863;2
1141;48.68739514;50.29520556;49.76029057;50.56981869;49;50.93195401;49.86123983;;51.91524495;49.28594418;2
1142;48.14404026;50.98784794;50.33657392;48.51802489;52;50.9944567;49.41856247;;47.63804892;50.15113286;2
1143;49.41612055;50.74981138;50.84709046;46.19927987;50;48.58922443;50.04693061;;49.57875125;51.77246572;1
1144;47.57240377;49.04980575;50.90129942;47.2163311;51;49.67195335;49.45201292;;49.02373777;52.0111408;2
1145;50.72188031;50.81821558;50.31437304;49.33435552;51;49.59250753;47.54910472;;47.66106853;50.3188312;1
1146;47.39782286;50.22834679;49.27244676;52.05716127;56;50.25012467;48.86488901;;47.65968928;46.70935063;1
1147;51.09416232;49.57838771;50.84010529;48.78088499;50;47.64049355;49.51407985;;49.65427404;51.5142747;1
1148;50.18457014;49.46079234;49.7770634;49.6992895;49;45.12410934;49.37183159;;51.5818241;52.7198897;2
1149;48.48062336;48.95997981;49.66060568;50.35407596;51;49.38575762;49.97140519;;50.07949665;52.83963439;2
1150;50.84078887;50.71388468;49.08881044;47.28289038;55;50.15889391;51.1289773;;44.13180262;48.68328874;0
1151;49.8940266;50.38007895;49.70801131;50.56613437;49;51.34804416;49.30805709;;50.27304617;53.34040695;0
1152;52.34329539;50.23929669;49.3313793;48.60281709;50;49.82364952;49.40656668;;49.06574285;51.71086251;0
1153;50.07376994;50.71998183;51.42570393;49.2038969;50;48.84851626;51.59140802;;49.09607144;50.20920481;1
1154;49.03453088;49.75227851;50.36266199;50.3471344;50;48.14865568;49.63889468;;50.09329784;51.97515692;0
1155;51.46439787;50.15821349;50.13658842;45.3240026;48;50.11167044;50.54947313;;49.53625027;54.03135589;0
1156;51.31167271;48.47979766;49.12409413;51.54301936;47;50.20389436;50.12224666;;50.09716448;53.57791296;0
1157;50.2559201;51.09324363;49.72809381;48.55311811;49;47.62962448;50.17907249;;51.64485247;51.1508137;2
1158;52.18843149;49.66025648;51.42911012;49.25381195;50;51.09802971;48.27142409;;49.68794163;49.19012968;1
1159;49.35589672;50.41296873;49.97640475;48.90504621;52;48.06284811;50.74725097;;48.66569342;49.43757166;1
1160;48.51581593;51.31336873;50.10578415;50.97439024;54;49.34170666;51.02583973;;48.25664998;48.15538973;1
1161;50.57332264;52.22098743;49.53030318;47.58019233;49;49.42886029;51.2623361;;51.4491366;50.60726003;2
1162;49.90434875;49.32421797;50.18381767;46.83533488;52;50.56514778;50.35506101;;45.35341605;51.61066984;1
1163;53.82041818;49.49392152;49.4359631;49.79195886;51;48.14690965;49.46012283;;47.17142441;52.6681571;1
1164;50.16273097;50.0183512;50.58178087;52.31951711;48;51.95327798;50.79405779;;50.16283137;52.61584612;0
1165;49.52204519;50.82966936;49.6490004;48.49421287;48;51.99575024;49.44805852;;48.8513954;52.07581541;2
1166;54.18783952;49.37595488;50.03482229;51.51587698;51;47.59889093;50.97215756;;48.13743595;52.29641117;1
1167;49.73970536;48.65490305;49.46098632;47.67523703;49;47.88713107;50.66766566;;51.06960122;51.2585861;2
1168;48.73664041;51.22892395;51.04959623;53.66149866;49;53.7063541;50.13603996;;49.6086888;51.97778474;0
1169;50.33898615;49.88949982;50.85913124;48.32448895;51;49.85906215;48.82500223;;47.35751881;50.66568948;1
1170;52.59633029;48.9654542;49.33770054;51.94558747;47;48.5328842;49.77589945;;50.41020707;51.93435477;0
1171;50.63064883;51.3527135;48.5462405;50.41337231;50;51.97344712;51.67252363;;49.56275935;50.71084991;0
1172;47.99609262;48.82234577;51.44256205;51.5888674;51;46.95711003;48.8280398;;51.08020392;52.63413685;2
1173;46.82170267;50.64521471;49.81515859;49.79305851;52;50.5812476;51.19838564;;47.73898529;52.41127507;2
1174;50.00908794;50.33537495;49.3051325;49.56613071;49;49.03397163;51.99860118;;51.81556056;50.3108338;2
1175;48.81100303;49.8109537;50.56650939;50.30350632;49;50.77176553;51.17913385;;49.68964399;50.60335995;2
1176;49.60903066;49.36122843;49.47129989;49.74532003;49;47.53158629;48.80305282;;51.55805238;51.32525305;2
1177;49.67073425;48.32287126;49.57404544;48.20366433;51;48.03197776;48.31621983;;48.55581924;50.83760867;1
1178;48.49048579;50.03555612;51.41675212;52.28825406;50;48.57216031;49.26359929;;51.70182196;50.78652058;2
1179;51.20982;48.81176571;49.32308972;49.63793094;49;49.3136585;50.974877;;48.20919597;50.28856107;1
1180;48.09583838;50.56272894;50.22290637;50.92425608;50;52.49030434;49.5556956;;47.57080988;52.17836458;2
1181;48.20378501;51.08556119;49.11627617;50.2169278;50;47.22667103;50.3042584;;51.10073751;51.39220449;0
1182;48.84116971;51.1649555;50.51101772;48.04734437;50;47.50473538;50.13771366;;50.17056958;51.67543559;0
1183;51.23966415;49.71436887;50.44688354;47.13926203;50;49.79286761;50.81738443;;50.17122181;49.98977719;0
1184;49.02431714;48.5974465;49.22488496;49.70541609;50;48.29300443;49.88134195;;50.22705947;52.89463305;2
1185;47.01556378;49.86099874;50.01558398;51.68983345;56;49.45883901;50.91145753;;48.30121634;46.81968538;1
1186;49.30679221;51.49080487;49.5923811;48.30435205;49;51.491936;51.86373783;;49.4246112;51.26262322;2
1187;48.86793551;48.06858112;51.03113877;49.86137147;50;51.70936362;51.04557816;;48.05397155;50.65376037;2
1188;51.7010151;51.12222771;49.94383248;46.2235331;48;49.53597178;49.99507712;;51.85866163;50.29521723;0
1189;49.13792488;50.26812002;49.73409353;51.97235841;50;52.91595633;48.91339667;;48.51875952;51.70264431;0
1190;54.24752526;50.1110761;52.80409685;48.74535804;49;47.80529716;48.49475945;;50.34434706;50.16776665;0
1191;51.4937042;49.17004234;50.55458233;48.31090313;44;49.33232144;48.95717263;;52.63531549;53.31786733;0
1192;48.13648135;49.3592696;50.81061948;52.51955318;50;48.37664518;51.39861444;;52.52685922;50.23219604;2
1193;48.60930011;51.09639097;49.36273074;46.60943789;50;51.98563173;50.44395875;;48.57546243;49.47505126;1
1194;50.12939046;50.02092447;50.18155034;48.41715009;52;49.5399323;48.74259351;;46.72897564;50.61989187;1
1195;47.47947293;49.95455942;50.67805654;51.09022992;51;47.80095149;49.96041733;;50.01764323;53.04127545;2
1196;50.22927055;49.77906828;50.30325168;51.36093175;51;49.4874228;50.02022609;;50.37872948;50.66358709;0
1197;49.59885901;49.62597101;51.32470123;49.33312013;49;50.42224745;50.89913764;;51.35036668;49.82858243;2
1198;47.77186024;52.24693462;49.59647754;50.46643969;52;52.19856725;50.41230005;;48.17533153;49.10541199;2
1199;52.2322561;48.82165835;49.16048486;52.86768257;50;48.34659056;51.28690513;;50.89861266;49.41232046;1
1200;52.51252528;50.73250457;49.44173909;50.28309654;50;50.0466817;50.40559213;;49.20445159;50.78088943;0
1201;50.02567209;50.28022358;48.73287589;47.23532676;48;48.38208481;49.38802537;;51.80779978;51.08547663;0
1202;52.65521949;49.2253348;51.12056712;50.0627905;52;51.11953208;50.55833966;;49.64662001;49.15565114;0
1203;51.87630934;50.42852459;48.56153817;49.17101099;50;47.34695135;48.06081086;;50.25599901;51.67319275;1
1204;49.46665425;49.82901796;49.449257;50.51700225;48;51.88810849;49.49441186;;50.13714869;50.15642979;2
1205;49.20467424;52.23656653;49.91307079;51.51937592;49;49.60813372;48.67273124;;51.62371076;50.7558317;2
1206;47.5673428;50.39969606;51.2329393;51.14061641;53;47.78322545;49.70999046;;50.62017003;48.37044585;1
1207;52.51494705;49.62120904;50.70876388;48.73957704;49;49.50881193;50.46561952;;49.80861058;52.61208486;0
1208;51.72979562;49.44085765;50.96946807;48.25220637;48;48.79732479;51.85552798;;51.37648461;52.16658377;0
1209;47.7687071;48.96020908;49.7432815;47.86177442;50;51.24797026;48.92693868;;50.93588126;47.50112512;1
1210;49.55017902;50.25080737;50.75142019;47.43450676;50;48.08059104;50.00848957;;50.75282216;51.72534039;2
1211;49.95487754;50.6333395;51.77295013;47.50352873;52;47.58902195;50.03416058;;46.38333049;53.15421481;1
1212;50.33608555;47.656387;46.98904631;51.22000525;51;48.51268999;50.30257719;;50.01513812;52.1867061;0
1213;51.73445094;52.01705274;48.8653061;49.89535329;46;48.06067793;49.83722312;;51.38588327;54.34384643;0
1214;52.16156481;52.48252963;50.20810607;51.37237179;51;48.74808011;48.59854222;;48.49577945;51.38322039;1
1215;48.97887519;49.08750086;49.2289741;51.81103774;53;50.64284967;50.17525586;;47.0908275;47.52495832;1
1216;50.15926142;49.43960352;47.20139138;50.79650884;50;48.89746147;51.12151466;;49.19071133;49.91073972;1
1217;50.11691465;49.81548529;50.85223914;48.80323437;52;51.04580876;49.5521257;;46.41495984;50.44011244;0
1218;49.51734886;49.79117608;50.01776128;49.52537697;48;50.97104252;50.44232845;;49.79749061;50.83426882;2
1219;52.52386165;50.48722632;49.5020023;49.99915149;51;49.19690104;51.37306868;;49.14479116;51.06385559;0
1220;49.87597814;50.85961019;49.08828148;47.83949215;49;47.8431778;49.40430073;;51.58661477;51.54170575;0
1221;52.10918186;51.75205433;50.4428544;50.80974598;50;49.38239825;50.59404488;;49.16029302;51.99417407;0
1222;50.3154127;50.43496882;50.74274967;49.09557306;46;48.68444809;49.93972829;;49.97994899;51.72801203;1
1223;47.54738647;49.57227094;51.24236384;50.16522497;51;49.08930484;51.78770204;;50.7839895;51.60303046;2
1224;48.86772788;48.77637431;51.83466334;51.14480002;51;48.24099506;50.21835511;;50.58074914;49.46456983;1
1225;48.81521703;49.05984854;50.4057449;50.02709517;49;51.06023533;49.83305702;;50.06175349;50.01886149;2
1226;48.91419582;51.0515947;49.27013166;48.62597843;49;47.56934219;51.09906582;;53.06208192;48.55917463;0
1227;50.12892217;49.43374564;51.83915881;50.64374255;50;49.53935372;49.75295747;;49.86171536;50.65760648;1
1228;51.18008741;48.69780396;49.41941471;48.18142889;49;48.67041544;50.26494716;;50.77198146;52.44471265;1
1229;51.53928535;51.77441198;50.25674231;50.43338262;50;45.9607539;49.82089062;;49.45211417;53.08906042;1
1230;49.51640069;49.49098173;49.51721266;51.20431213;51;52.13034988;48.9680738;;47.40982414;50.11892027;0
1231;49.74541379;51.77650477;50.99761055;48.49026305;49;48.81793461;51.45188123;;51.01620002;50.63907537;2
